"Concavity","Dimensionality","SNR","IP (mm)","ST (mm)","Step (pixels)","Fitting order","Curvature, true (m-1)","Curvature, est. (m-1)","Curvature, std.","Length, true (mm)","Length, est. (mm)","Length, std.","Pennation, true (deg)","Pennation, est. (deg)","Pennation, std.","Nq","N0"
1,2,54,1.5,4.5,0.5,2,5.925,5.77206877058722,0.874200715860915,71.9571914672852,71.3096079119745,3.56958620751597,31.6063610076904,30.3624896570696,1.27351128202997,12437,12268
1,2,54,1.5,4.5,0.5,2,9.74,9.39231605060173,0.99252880314709,63.1066627502441,62.9414342884707,3.51927714508846,38.9743754386902,36.8667129243596,1.41538686476505,12408,12586
1,2,54,1.5,4.5,0.5,2,13.475,12.8489168741609,1.20068041563657,54.6583251953125,54.8884989374966,2.2186340077772,46.2719604492188,43.6037049599828,1.48206900082247,12407,12586
-1,2,54,1.5,4.5,0.5,2,1.997,2.13125581650801,0.785030176950807,76.2356491088867,74.1610118983718,3.56329847995679,21.2540165901184,21.2851112583299,1.33576614878386,12343,12564
-1,2,54,1.5,4.5,0.5,2,5.925,5.87553983837434,1.17230799535579,72.2086029052734,69.3272474936221,3.85841605320948,19.8600324630737,19.6245736383623,1.53815204376745,12276,12585
-1,2,54,1.5,4.5,0.5,2,9.74,9.50512670872946,1.06552415613301,63.8382225036621,61.0777149394497,3.00765199615597,21.7307325363159,21.2365269317857,1.74562564192943,12286,12574
-1,2,54,1.5,4.5,0.5,2,13.475,12.9798357808829,1.23954658855903,55.5977630615234,53.3765778485864,2.04412158801276,25.3109040260315,24.8559698192289,1.96098902650708,12413,12580
1,3,54,1.5,4.5,0.5,2,1.997,2.25955703520817,1.09275470312661,76.2266235351562,68.3869907371833,10.4866075047174,24.7172027587891,24.66950674192,1.28221018203453,7559,7560
1,3,54,1.5,4.5,0.5,2,5.925,6.03727594930974,1.38596582209716,72.0377960205078,64.184982284667,11.6249905073593,29.2794438362122,29.0481838102694,1.44357493745364,7560,7560
1,3,54,1.5,4.5,0.5,2,9.74,9.50660804882191,1.25457573562089,63.392463684082,60.0125907955104,7.37398918963892,35.2218529701233,34.3326610804426,1.43805510449212,7542,7560
1,3,54,1.5,4.5,0.5,2,13.475,12.9690363816483,1.35223009469566,55.0152473449707,55.0434037165667,2.33404395919917,41.4822465896606,40.0034737107615,1.41249470279874,7560,7560
-1,3,54,1.5,4.5,0.5,2,1.997,2.25462061654728,1.23667524871745,76.2345962524414,69.437808329796,8.34048948096246,21.7870970726013,21.7731903481969,1.26241188293952,7558,7560
-1,3,54,1.5,4.5,0.5,2,5.925,5.91883875454136,1.13929374780985,72.1936645507812,67.2005061262166,6.48566320862281,21.0328273773193,20.7738916584288,1.52705646805347,7540,7560
-1,3,54,1.5,4.5,0.5,2,9.74,9.63814492702168,1.2485946589377,63.8068504333496,61.0517112820295,3.85418375322167,23.2287516593933,23.021743266461,1.7044765030786,7555,7560
-1,3,54,1.5,4.5,0.5,2,13.475,13.1315757650413,1.31893171667854,55.556468963623,54.083073413672,2.3206002366733,27.057458114624,26.814389669911,1.80671050519962,7550,7560
1,2,54,1.5,6,0.5,2,1.997,2.17936055620661,0.96243729201698,76.2246170043945,75.1063379484038,4.48647731979196,25.4009402275085,25.0732533630116,1.3474848059202,7549,7560
1,2,54,1.5,6,0.5,2,5.925,5.76292773678027,0.914028206380362,71.9571914672852,71.4194739987871,3.74671716675292,31.6063610076904,30.3365634926293,1.40208462186445,7554,7560
1,2,54,1.5,6,0.5,2,9.74,9.34284258998891,1.04218687311212,63.1066627502441,63.1521350991789,3.19219154328819,38.9743754386902,36.7405912187364,1.46330209975797,7560,7560
1,2,54,1.5,6,0.5,2,13.475,12.8487106473942,1.18260562854994,54.6583251953125,55.0408904248284,2.74883169371142,46.2719604492188,43.501601656888,1.51918287031741,7556,7560
-1,2,54,1.5,6,0.5,2,1.997,2.17932677153339,0.907199285872667,76.2356491088867,74.4166283787135,4.15208621253794,21.2540165901184,21.1402163279091,1.39646864205527,7538,7560
-1,2,54,1.5,6,0.5,2,5.925,5.8396978950475,1.01446936811776,72.2086029052734,69.4949459129645,3.87356479580396,19.8600324630737,19.5797257620704,1.70071956947095,7492,7560
-1,2,54,1.5,6,0.5,2,9.74,9.44948049414404,1.09217294642789,63.8382225036621,61.3458622253235,2.93788699608623,21.7307325363159,21.1255696346885,1.90834484504761,7505,7560
-1,2,54,1.5,6,0.5,2,13.475,13.0066397992007,1.30807079519412,55.5977630615234,53.3953725690063,2.19355581441115,25.3109040260315,24.7761905723923,2.12431983351439,7522,7560
1,3,54,1.5,6,0.5,2,1.997,2.27301996393126,1.06620516609898,76.2266235351562,68.4396027475858,10.4872233038486,24.7172027587891,24.6963753141003,1.34011136259722,4536,4536
1,3,54,1.5,6,0.5,2,5.925,6.07570745253269,1.35390963171371,72.0377960205078,64.5452699139846,11.2701496146998,29.2794438362122,29.0394839357447,1.50133882722849,4536,4536
1,3,54,1.5,6,0.5,2,9.74,9.54719799467916,1.32568357807182,63.392463684082,60.3956988522195,7.30925266026491,35.2218529701233,34.1802773526106,1.48360477858203,4536,4536
1,3,54,1.5,6,0.5,2,13.475,12.9457869782019,1.30912013954381,55.0152473449707,55.1007948972981,2.60520777203091,41.4822465896606,39.9135415499383,1.44811745916587,4536,4536
-1,3,54,1.5,6,0.5,2,1.997,2.27594569641473,1.01956264690234,76.2345962524414,69.7783375358245,8.01272110795267,21.7870970726013,21.6334501649968,1.35609830842955,4536,4536
-1,3,54,1.5,6,0.5,2,5.925,5.91344091067252,1.18710230623141,72.1936645507812,67.4306186328083,6.21872965759805,21.0328273773193,20.7015158423339,1.66346563914785,4517,4536
-1,3,54,1.5,6,0.5,2,9.74,9.53301635753553,1.18621466114557,63.8068504333496,61.3487457160891,2.64763533441878,23.2287516593933,22.9582760182997,1.67558011375806,4531,4536
-1,3,54,1.5,6,0.5,2,13.475,13.1104915913661,1.32564340958192,55.556468963623,54.2523264969047,1.79554688084598,27.057458114624,26.706900411182,1.87580281898083,4536,4536
1,2,54,1.5,9,0.5,2,1.997,2.28397142356687,0.905562549271693,76.2246170043945,75.2100937230924,5.28120003451055,25.4009402275085,25.1289771639329,1.39539881763012,5030,5040
1,2,54,1.5,9,0.5,2,5.925,5.81532459773074,0.953806816229918,71.9571914672852,71.8877831541027,4.68696072920148,31.6063610076904,30.2117132240282,1.43843861188921,5037,5040
1,2,54,1.5,9,0.5,2,9.74,9.41329293534869,1.23843365646568,63.1066627502441,63.2330473332178,4.01129705693203,38.9743754386902,36.7882704908886,1.59373573201026,5040,5040
1,2,54,1.5,9,0.5,2,13.475,12.8991253210241,1.30261421277041,54.6583251953125,55.225033457714,2.84404747341631,46.2719604492188,43.4903557436022,1.61539406585837,5034,5040
-1,2,54,1.5,9,0.5,2,1.997,2.17836408863016,0.884492052872749,76.2356491088867,74.5377315776412,5.36012208201387,21.2540165901184,21.0371463206989,1.49968419505781,5038,5040
-1,2,54,1.5,9,0.5,2,5.925,5.95783366733382,0.987406680569966,72.2086029052734,69.4192175308005,5.01394323624186,19.8600324630737,19.3681251803318,1.68615274532874,4998,5040
-1,2,54,1.5,9,0.5,2,9.74,9.53153201547343,1.44640200348445,63.8382225036621,60.7258273677525,5.45320443702549,21.7307325363159,21.0735404905713,1.94320901453369,5001,5040
-1,2,54,1.5,9,0.5,2,13.475,12.9932534847985,1.2756481803063,55.5977630615234,53.4796485855312,2.04886331804263,25.3109040260315,24.7784897065509,2.15889432953314,5023,5040
1,3,54,1.5,9,0.5,2,1.997,2.28531519816843,1.1003733173702,76.2266235351562,68.2277888513747,11.0908091739491,24.7172027587891,24.556273225754,1.42379946541743,3024,3024
1,3,54,1.5,9,0.5,2,5.925,6.05608999878956,1.29708302020597,72.0377960205078,64.8662453158192,11.5406614269833,29.2794438362122,28.8828092283673,1.45606637075755,3024,3024
1,3,54,1.5,9,0.5,2,9.74,9.33726856648607,1.38369896053461,63.392463684082,60.589309523976,7.44211046478732,35.2218529701233,34.100903164142,1.50623070362691,3024,3024
1,3,54,1.5,9,0.5,2,13.475,13.0549573855727,1.30063682044776,55.0152473449707,55.2711303122896,2.71974716405184,41.4822465896606,39.9401032892316,1.41975797443754,3023,3024
-1,3,54,1.5,9,0.5,2,1.997,2.28991885238527,0.958859543199225,76.2345962524414,70.081522069307,7.75704282077771,21.7870970726013,21.6357820935491,1.48116725694258,3023,3024
-1,3,54,1.5,9,0.5,2,5.925,5.93359906267072,1.14456097467149,72.1936645507812,68.0036423742851,5.31928579063142,21.0328273773193,20.5105136707524,1.60164147711665,3004,3024
-1,3,54,1.5,9,0.5,2,9.74,9.54606568880406,1.23825976834851,63.8068504333496,61.6726719636232,2.74094361783991,23.2287516593933,22.8067274390369,1.82016834653228,3021,3024
-1,3,54,1.5,9,0.5,2,13.475,13.0093149063448,1.31398428110816,55.556468963623,54.2545790215018,3.10414012671926,27.057458114624,26.6500493218659,1.86800978537896,3024,3024
1,2,54,2,6,0.5,2,1.997,2.22748392726938,1.23491505360722,76.2244644165039,74.2661885306246,5.61479040376488,25.3643746693929,25.1147774439478,1.48122392080017,4522,4536
1,2,54,2,6,0.5,2,5.925,5.6708197165839,0.96806187817867,71.9558563232422,71.2786917972396,3.70339389994821,31.5034338633219,30.0208529193986,1.50457365606438,4536,4536
1,2,54,2,6,0.5,2,9.74,9.39572726439757,1.29237129352273,63.1038665771484,62.8503795918964,3.3927970376111,38.8237103780111,36.6497478266452,1.69639754283748,4536,4536
1,2,54,2,6,0.5,2,13.475,12.7798485996705,1.46286458270959,54.6549186706543,54.7442329339445,2.42064458008816,46.0921119689941,43.237169993778,1.75241547925123,4535,4536
-1,2,54,2,6,0.5,2,1.997,2.21907890048104,0.885816638863537,76.2355117797852,73.6953562533579,3.83507827777939,21.2901784261068,21.2690745573454,1.54818101918831,4535,4536
-1,2,54,2,6,0.5,2,5.925,5.80502318879888,1.06589706078295,72.207275390625,68.5907627008988,3.38240803909666,19.9594223658244,19.9382893349777,1.7335315067039,4496,4536
-1,2,54,2,6,0.5,2,9.74,9.49908696808629,1.25844577079379,63.8354301452637,60.1150424970062,3.94863189532155,21.8730499267578,21.5627066647407,2.14356005460748,4475,4536
-1,2,54,2,6,0.5,2,13.475,13.0074295388958,1.45068509632179,55.5941886901855,52.4396163029646,2.73393470480372,25.4820851008097,25.4648440010333,2.36993960528902,4536,4536
1,3,54,2,6,0.5,2,1.997,2.34755327629207,1.11514228073536,76.2264785766602,69.8480545489393,7.42835102832231,24.6917151133219,24.6271202221163,1.50874388358239,3023,3024
1,3,54,2,6,0.5,2,5.925,5.94021271531859,1.24127597318266,72.0365905761719,66.8769245021558,7.75863267174483,29.209487024943,28.6543688118142,1.50274018210927,3024,3024
1,3,54,2,6,0.5,2,9.74,9.39002130050508,1.38023782781815,63.3901214599609,62.2284809067136,4.3590794789947,35.1246190388997,33.8419219028382,1.56126504384999,3024,3024
1,3,54,2,6,0.5,2,13.475,12.9384148902994,1.53324995446439,55.0124244689941,55.0083204324914,2.08013202143676,41.3713757832845,39.7754657848802,1.57225897794404,3024,3024
-1,3,54,2,6,0.5,2,1.997,2.24037432107179,1.0482854251237,76.2344665527344,70.5584650219492,5.96124704691793,21.8127843221029,21.8390218064046,1.52086898996366,3023,3024
-1,3,54,2,6,0.5,2,5.925,5.84354261997895,1.2496389190421,72.1924819946289,67.5962240992091,6.02331545565552,21.1056358337402,21.0125018055345,1.78462221584102,3003,3024
-1,3,54,2,6,0.5,2,9.74,9.55244665227897,1.49127542858947,63.804573059082,60.7952695891355,2.99991323607123,23.3351327260335,23.4096053089088,1.82697353685584,3023,3024
-1,3,54,2,6,0.5,2,13.475,13.0138433235032,1.56298220679587,55.5536041259766,53.4138196845534,2.54716350584165,27.1875573476156,27.2765255497877,2.15360209878139,3024,3024
1,2,54,1.64,5,0.5,2,1.997,2.10172640762381,0.87309252996287,79.8548049926758,78.20703823703,4.79178431248059,25.3000005420886,25.0411283818335,1.28675048837671,12413,12590
1,2,54,1.64,5,0.5,2,5.925,5.80242702662561,0.818309959717774,77.6475448608398,76.9547980455394,4.54674027442901,31.2833049171849,29.906724878654,1.37061824908921,12416,12561
1,2,54,1.64,5,0.5,2,9.74,9.25938605580792,0.922543441558318,70.0087661743164,70.0455889874877,3.98374120412627,38.4704540654233,35.6815808713628,1.48373221803936,12456,12576
1,2,54,1.64,5,0.5,2,13.475,12.6749240823032,1.04163167214469,60.5692443847656,60.859427483561,3.41663508216599,45.6704064419395,42.2594646452934,1.49688329531295,12393,12582
-1,2,54,1.64,5,0.5,2,1.997,2.17211196613011,0.995579951125115,78.7310485839844,76.3921102864959,4.93950360433045,21.3426689348723,21.3316644737676,1.40627567308268,12339,12586
-1,2,54,1.64,5,0.5,2,5.925,5.8074147633532,1.08213575561476,74.123420715332,70.8506651235976,3.86811355060662,20.0834321975708,20.0004478133981,1.60454583736943,12285,11907
-1,2,54,1.64,5,0.5,2,9.74,9.43348368569255,1.2360336890729,65.4339828491211,62.1678946858704,3.32114114093816,22.0425836161563,21.7824774123483,1.81497052946395,12297,12588
-1,2,54,1.64,5,0.5,2,13.475,12.9484361003259,1.25113101477883,57.0093383789062,54.5301106657135,1.95187702950678,25.6882749858655,25.3931226123786,2.03882335693165,12358,12570
1,3,54,1.64,5,0.5,2,1.997,2.30474137470085,1.06989743079936,79.6272048950195,69.2540983240279,13.3061766449076,24.6474614394339,24.6010983811123,1.30668317839128,7543,7560
1,3,54,1.64,5,0.5,2,5.925,5.8927377090203,1.40556623374197,76.3978576660156,65.9357394442891,14.8544429696948,29.0707070200067,28.8202287573271,1.63918978659204,7559,7560
1,3,54,1.64,5,0.5,2,9.74,9.39464845014391,1.44154542222437,67.8996047973633,61.8824946716349,11.0777187830672,34.9148354781301,34.0018182676305,1.69468062149142,7560,7560
1,3,54,1.64,5,0.5,2,13.475,12.8163936062465,1.30935622611828,58.9597320556641,58.1905303574113,4.88496086762731,41.123582739579,39.4540215885828,1.48802081549859,7560,7560
-1,3,54,1.64,5,0.5,2,1.997,2.32003242505561,0.980485810355122,78.8483123779297,70.3799974907285,9.84294677553519,21.8511978952508,21.8012563755844,1.39363656183926,7531,7560
-1,3,54,1.64,5,0.5,2,5.925,5.95756369348163,1.08767394782848,74.3089447021484,68.0717403423511,6.27130785888478,21.2022561525044,20.8848622580058,1.5903890755004,7534,7560
-1,3,54,1.64,5,0.5,2,9.74,9.54726050011323,1.46677928125866,65.5979766845703,61.7626631984906,4.56785542882706,23.471236379523,23.1637394341711,1.79531117594136,7521,7560
-1,3,54,1.64,5,0.5,2,13.475,12.9881807756576,1.46591422526742,57.1402320861816,55.2922903553426,2.97825875178868,27.354606628418,27.1642982397201,1.97562794189008,7544,7560
1,2,54,1.31,7.9,0.5,2,1.997,2.15061900609971,0.930376231242966,76.6283798217773,75.823030270588,4.88421128182091,25.4047217161759,25.0400231677176,1.33384089413689,6043,6048
1,2,54,1.31,7.9,0.5,2,5.925,5.83277891953812,0.902041441725158,72.5532302856445,72.6179219090779,4.32142078800489,31.6148681640625,30.2758188081975,1.35892070884577,6043,6048
1,2,54,1.31,7.9,0.5,2,9.74,9.44755540959437,0.961656118950178,63.7800788879395,64.0440733035734,3.41039752942531,38.9813588183859,36.8172884291808,1.4137847728676,6047,6048
1,2,54,1.31,7.9,0.5,2,13.475,12.7743875602267,1.19209939588337,55.2328338623047,55.9878870817537,2.664041316764,46.2806147699771,43.3239818571106,1.55497312952931,6047,6048
-1,2,54,1.31,7.9,0.5,2,1.997,2.16674622443636,0.831021310216879,76.5161819458008,75.1398281812826,4.66379942366659,21.2492895540984,21.0434196359823,1.37990422514227,6044,6048
-1,2,54,1.31,7.9,0.5,2,5.925,5.82919197908593,0.922294519825348,72.4253616333008,70.6513605981168,3.23195928367271,19.844117662181,19.2530364720431,1.6244459812893,6009,6048
-1,2,54,1.31,7.9,0.5,2,9.74,9.49996976338251,1.07762411202156,64.0196075439453,61.8622331687712,3.90879592386626,21.7069609268852,20.8128759226244,1.80350227057566,5991,6048
-1,2,54,1.31,7.9,0.5,2,13.475,13.0016802630132,1.218150238968,55.7582664489746,54.2043018795119,2.05097713149416,25.2824398538341,24.3293697613735,1.97655714196571,6007,6048
1,3,54,1.31,7.9,0.5,2,1.997,2.44875548797057,1.28513721678606,76.60595703125,65.5791508995351,15.1218022155766,24.7196427220884,24.5856917817441,1.33681460852829,4032,4032
1,3,54,1.31,7.9,0.5,2,5.925,6.00073741728233,1.61967413563598,72.5121078491211,61.7421117188439,17.2075835698789,29.2852876082711,29.066135764122,1.6837935820031,4032,4032
1,3,54,1.31,7.9,0.5,2,9.74,9.5855160512858,1.89019472901508,63.8739166259766,55.9263135682023,14.4936659838078,35.2290228138799,34.5842533201452,1.85912480635428,4032,4032
1,3,54,1.31,7.9,0.5,2,13.475,12.9800231288823,1.79936459258632,55.4384918212891,50.4263114460877,10.2373971461457,41.4895676322605,40.6225835690423,1.77586688391932,4032,4032
-1,3,54,1.31,7.9,0.5,2,1.997,2.29716578040704,1.10666891721043,76.5282516479492,67.4833267883676,11.732870918475,21.7836932306704,21.5097735445918,1.43555756612629,4029,4032
-1,3,54,1.31,7.9,0.5,2,5.925,5.92921625016284,1.1475703787531,72.4326095581055,66.2166782467743,8.86393153080577,21.0217415353526,20.3127698187679,1.62446662557658,4026,4032
-1,3,54,1.31,7.9,0.5,2,9.74,9.52496647716456,1.27078566163347,64.0096893310547,60.1660900896891,5.07870273852408,23.21209849482,22.6302860823222,1.75573851716455,4030,4032
-1,3,54,1.31,7.9,0.5,2,13.475,13.0131474227373,1.31717608573437,55.7356758117676,53.7996172535796,2.65356165777402,27.037352271702,26.6292599133659,1.8012071961288,4017,4032
1,2,75,1,6,0.5,2,1.997,2.01523555954918,0.514070956607861,76.2247161865234,75.8294879368373,1.83780453920959,25.4373944600423,25.1198631416238,0.838052075978893,12096,12096
1,2,75,1,6,0.5,2,5.925,5.81200229325307,0.543385904429236,71.958122253418,72.0012286049979,1.84202669770722,31.7092116673787,30.5214042144793,0.830190997810875,12096,12096
1,2,75,1,6,0.5,2,9.74,9.425197624971,0.627884780734222,63.1085510253906,63.5281625478356,1.62360150074796,39.121906153361,37.0334885927735,0.872625228191588,12096,12096
1,2,75,1,6,0.5,2,13.475,12.9987450640195,0.734656580714505,54.660717010498,55.2152403577295,1.33334195600076,46.4481917063395,43.9563286537847,0.933614487354969,12096,12096
-1,2,75,1,6,0.5,2,1.997,2.04546145214724,0.526548327153314,76.2357711791992,75.1768517418513,1.82643125787179,21.2180894851685,21.1046768964598,0.898034262402424,12096,12096
-1,2,75,1,6,0.5,2,5.925,5.84498093568771,0.571330991362665,72.209587097168,70.6257696647691,2.14158052582539,19.7598046302795,19.1944852388216,1.02722064574839,12095,12096
-1,2,75,1,6,0.5,2,9.74,9.5076541185675,0.663940402872702,63.84033203125,62.1424853699337,1.51577093987847,21.5869770685832,20.7067149020642,1.14707226985011,12085,12096
-1,2,75,1,6,0.5,2,13.475,13.0430489691792,0.747754917476736,55.600341796875,54.288717624687,1.20817418929373,25.138325881958,24.1132157173737,1.26822111990303,12096,12096
1,3,75,1,6,0.5,2,1.997,2.38045581120659,1.31523162485235,76.2267227172852,61.1561998929927,19.4764513629056,24.7426647186279,24.8068229906143,1.04336616428744,9072,9072
1,3,75,1,6,0.5,2,5.925,6.00268620933937,1.67637906662399,72.0386276245117,57.1787989754525,20.7247657668964,29.3488041559855,29.5104460625842,1.51858657198508,9072,9072
1,3,75,1,6,0.5,2,9.74,9.52752459885608,1.95755023309999,63.3940315246582,51.5618707181285,18.0378504513087,35.318489519755,35.2879979156313,1.8548628512402,9072,9072
1,3,75,1,6,0.5,2,13.475,13.0885735729174,1.99003222074934,55.0172882080078,47.5936624757827,14.3177745537326,41.5925830841064,41.2257931245067,1.94615211563207,9072,9072
-1,3,75,1,6,0.5,2,1.997,2.1973446416065,0.876003665580003,76.2347106933594,63.9322327207215,15.8657293405379,21.7612741470337,21.469457167797,0.982531058818371,9072,9072
-1,3,75,1,6,0.5,2,5.925,5.94320845806304,0.853794420420973,72.1945343017578,63.5791629727345,11.3793111150707,20.9595585505168,20.2411487878315,1.19825976305273,9072,9072
-1,3,75,1,6,0.5,2,9.74,9.63514433525227,0.834249725384003,63.8085746765137,58.5280441565068,7.33835300191285,23.1213272730509,22.1122613327423,1.38086515006431,9072,9072
-1,3,75,1,6,0.5,2,13.475,13.1777437990515,0.872961889720623,55.5586280822754,52.8149898661928,4.60949283262554,26.9262369155884,25.9761937610687,1.34943221196154,9072,9072
